0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-0.9244086,0.84759456,0.9504108,-0.85845166,0.91883105,0.9091633,-0.97495216,0.7867203,0.903686,-0.92461973,0.8426266,0.9952502,-0.8295438,1.0247319,0.46960437,-1.0587262,0.72238463,0.49692875,-0.89474887,0.8188233,1.0584949,-0.85593987,1.0420427,0.066162944,-1.0685362,0.75228554,0.082054615,-0.91362727,0.82262444,1.1086978,-0.7001046,1.0567896,0.008851051,-0.98970866,0.64432174,0.017838597,-0.9566654,0.8408388,1.515927,-0.8751049,0.90631974,1.2966076,-1.0076504,0.75296444,1.296201,-0.90409917,0.81863695,1.6549413,-0.7902604,1.00776,1.3123926,-1.0889885,0.6430666,1.3524599,-0.63091624,1.2061334,1.2211064,-1.2455666,0.4502315,1.2012923,-0.47944188,1.3314275,1.199462,-1.3784133,0.26507843,1.1956527,-0.42589325,1.3739415,1.1786672,-1.424747,0.20574743,1.1864884
-0.9245075,0.84756273,0.95018595,-0.8585048,0.91876996,0.9089611,-0.97509456,0.7867397,0.9034414,-0.9247196,0.8425784,0.9950236,-0.8295591,1.0246208,0.46939275,-1.0589877,0.7221931,0.49674222,-0.8948469,0.81877077,1.0582658,-0.8560879,1.0419734,0.06596184,-1.0687734,0.75218606,0.08187413,-0.9136497,0.82249606,1.1085027,-0.70018494,1.0567347,0.0088380575,-0.98992205,0.64419293,0.017736614,-0.95601845,0.8401712,1.5158259,-0.87481797,0.9059422,1.2964597,-1.0073651,0.7525883,1.2960677,-0.9037384,0.8181993,1.6549846,-0.7898459,1.0076652,1.309501,-1.0893681,0.64176303,1.3494697,-0.6339791,1.2034955,1.2073655,-1.2445482,0.45651364,1.1877431,-0.4805776,1.3250426,1.178978,-1.3722105,0.2680661,1.175433,-0.42646563,1.3662047,1.1569571,-1.4166338,0.20758146,1.1645178
-0.92460245,0.8474851,0.94992846,-0.85856485,0.9186704,0.9087216,-0.97524035,0.78671736,0.9031671,-0.9248062,0.84247893,0.9947637,-0.8296668,1.0245337,0.46915305,-1.0592915,0.72197163,0.49653214,-0.8949296,0.81866205,1.0580006,-0.8563218,1.0419108,0.065731525,-1.0690774,0.7520605,0.081671,-0.9136543,0.8223002,1.108273,-0.7003566,1.0566835,0.008780718,-0.9902108,0.64403313,0.017609835,-0.955313,0.83940613,1.5156937,-0.87452674,0.90550834,1.2962742,-1.0070097,0.7520989,1.295908,-0.90331894,0.8177101,1.6550028,-0.7895217,1.0075326,1.3064276,-1.0896381,0.6403133,1.3462572,-0.6379227,1.2001431,1.1924336,-1.2429616,0.46413618,1.1730311,-0.48257565,1.3171306,1.1564784,-1.3644991,0.27234846,1.1528368,-0.42789853,1.3566779,1.1329465,-1.4066308,0.21068114,1.1396824
-0.924702,0.8473894,0.9496417,-0.8586391,0.9185617,0.9084529,-0.9753833,0.7866708,0.90286344,-0.92489636,0.84236085,0.9944745,-0.8297854,1.0244657,0.46889114,-1.0595952,0.721724,0.4962938,-0.8950079,0.8185401,1.0577043,-0.8565793,1.0418593,0.06547946,-1.0693831,0.7519126,0.08143997,-0.9136459,0.8220724,1.1080165,-0.70054924,1.0566417,0.008709252,-0.99049395,0.6438509,0.017464519,-0.95460856,0.83859,1.515532,-0.87425333,0.90505254,1.2960631,-1.0066227,0.7515449,1.2957172,-0.9029517,0.81725353,1.6550219,-0.7893036,1.0073807,1.3031609,-1.0898552,0.63876677,1.3427484,-0.64279497,1.1960838,1.1766614,-1.2407503,0.47288567,1.1576326,-0.48569697,1.30769,1.1322111,-1.3553537,0.27805305,1.1281705,-0.43049407,1.3452867,1.1067855,-1.3948697,0.21530282,1.1123002
-0.92481446,0.84728426,0.94932777,-0.8587312,0.91844726,0.9081557,-0.97553194,0.786608,0.90253395,-0.9250006,0.8422357,0.9941583,-0.8298926,1.0244038,0.46860564,-1.0598866,0.721444,0.4960286,-0.89509445,0.81842095,1.057382,-0.8568653,1.0418313,0.06520736,-1.06971,0.7517525,0.08118427,-0.9136321,0.82183075,1.1077398,-0.7007693,1.0566206,0.008620441,-0.99079007,0.64365983,0.017299294,-0.95394516,0.8377447,1.5153441,-0.87399936,0.9045784,1.2958384,-1.0062478,0.75096667,1.2954922,-0.9026666,0.81682265,1.6550362,-0.789176,1.0071812,1.2997864,-1.0900404,0.637184,1.3389752,-0.64863,1.1912664,1.1603765,-1.2378078,0.48257196,1.1419632,-0.4901748,1.2965974,1.1064425,-1.3447375,0.28529555,1.1018416,-0.4345721,1.3318294,1.0786148,-1.3813428,0.2216757,1.0827748
-0.92493623,0.84718055,0.9489761,-0.8588309,0.9183332,0.9078214,-0.97568804,0.78654516,0.9021664,-0.925116,0.8421132,0.9938046,-0.8299581,1.0243261,0.46828234,-1.0601481,0.72112346,0.49572438,-0.8951917,0.81831056,1.0570242,-0.85718274,1.0418208,0.064903855,-1.0700563,0.75158316,0.08089316,-0.91361666,0.8215852,1.1074322,-0.70101154,1.0566174,0.008526921,-0.9910928,0.643462,0.017110467,-0.95333207,0.83692336,1.5151173,-0.8737558,0.90410393,1.2955831,-1.0059075,0.75040907,1.2952266,-0.90254116,0.81646574,1.6550561,-0.789125,1.0069382,1.2963864,-1.0901966,0.6356522,1.3350351,-0.6554072,1.1856259,1.1438546,-1.2340215,0.49305987,1.1263833,-0.49621335,1.2837386,1.0794902,-1.3325797,0.29421228,1.0743482,-0.4404506,1.316118,1.0486773,-1.3660302,0.23005289,1.0516413
-0.9250662,0.847027,0.9485862,-0.8589334,0.91816163,0.9074446,-0.97587025,0.78644556,0.90176344,-0.9252332,0.8419368,0.99341214,-0.830028,1.0241843,0.4679149,-1.060389,0.72073406,0.49538043,-0.8952988,0.81815016,1.056633,-0.8575648,1.0418015,0.06456298,-1.0705112,0.7513832,0.08056843,-0.91359913,0.8212906,1.107095,-0.70132935,1.0565984,0.00836432,-0.991514,0.6432377,0.016868591,-0.952795,0.8361485,1.514848,-0.8735255,0.90360856,1.2952886,-1.0056226,0.7498667,1.2949264,-0.902486,0.8161254,1.6550236,-0.7891313,1.0066166,1.2930838,-1.0902697,0.6341785,1.3311148,-0.66295195,1.1789876,1.1274254,-1.2292507,0.5042515,1.1112126,-0.50387955,1.2690039,1.0518967,-1.3187511,0.30490488,1.0463101,-0.44836947,1.297948,1.0174264,-1.3487318,0.24063241,1.0194552
-0.925195,0.8468824,0.9481815,-0.85901546,0.91798735,0.9070637,-0.9760662,0.78637445,0.9013366,-0.9253513,0.84176344,0.9930042,-0.83003646,1.0240046,0.46753755,-1.0605954,0.7203163,0.4950119,-0.8954179,0.8179849,1.0562286,-0.85794616,1.0417612,0.06421739,-1.0709944,0.7511761,0.08022231,-0.9135909,0.82098705,1.106745,-0.7016316,1.0565543,0.008238018,-0.9919555,0.64300144,0.016624033,-0.9523685,0.8355497,1.5145488,-0.8733488,0.90318763,1.294954,-1.0053962,0.74940306,1.2946222,-0.90265846,0.8159828,1.6550021,-0.78926754,1.0063488,1.2898539,-1.0902928,0.6328541,1.3272936,-0.6710967,1.171385,1.1113199,-1.2235316,0.5161511,1.0966824,-0.51324666,1.2526162,1.0241623,-1.303402,0.3175593,1.0183004,-0.458541,1.2775679,0.98553544,-1.3296891,0.25371778,0.9869282
-0.92533773,0.84655124,0.9478049,-0.8591074,0.9176292,0.90672237,-0.97631437,0.78615844,0.900926,-0.92546594,0.8413785,0.99262154,-0.830243,1.0236337,0.4671856,-1.0608227,0.7197546,0.49465328,-0.8955525,0.8176297,1.0558666,-0.85860676,1.0415527,0.063904285,-1.0716597,0.7508378,0.07989162,-0.913582,0.8204981,1.1064421,-0.70220566,1.0563188,0.008159995,-0.9925958,0.64264524,0.0163548,-0.9519873,0.83502626,1.5142822,-0.87318176,0.9026933,1.2946196,-1.0052017,0.7488849,1.2943988,-0.9029334,0.8158745,1.6550233,-0.7894268,1.0059708,1.2870858,-1.0901693,0.6315968,1.3241056,-0.6796913,1.1624844,1.0959384,-1.2165627,0.52920634,1.0830773,-0.52423424,1.2344943,0.99714947,-1.2861867,0.33258617,0.99112767,-0.47107762,1.2548671,0.95394474,-1.3084569,0.26981378,0.95486987
-0.9254434,0.84610206,0.94757545,-0.85913175,0.9171468,0.90656674,-0.9765242,0.7858479,0.90063155,-0.92555964,0.84086496,0.9923846,-0.830482,1.0230647,0.46699503,-1.0609369,0.71905255,0.49440315,-0.89567375,0.8171787,1.0556662,-0.8593057,1.0410453,0.063749075,-1.0720896,0.7503199,0.079663634,-0.9135321,0.8198801,1.1063116,-0.70276606,1.0557349,0.008374691,-0.9929722,0.6420796,0.01627469,-0.9519687,0.8346259,1.5141408,-0.87318254,0.90220356,1.2944437,-1.0051286,0.7483317,1.2943041,-0.90364283,0.8159234,1.6551938,-0.7898059,1.0055925,1.2845963,-1.090236,0.6304952,1.3213186,-0.68857557,1.1525098,1.0815116,-1.2088004,0.54326564,1.0705454,-0.53677666,1.2151812,0.97132576,-1.2680368,0.34998697,0.9652073,-0.4858715,1.2306654,0.9236158,-1.2861276,0.2889194,0.9240437
-0.9254786,0.8455443,0.9474632,-0.85907626,0.9165361,0.9065094,-0.9766699,0.78542197,0.90047073,-0.92558426,0.84025544,0.9922663,-0.830602,1.0223223,0.46689454,-1.0609775,0.71827793,0.49427795,-0.89573497,0.81660724,1.0555794,-0.8598207,1.0403004,0.063676834,-1.0722468,0.7496597,0.07955021,-0.9134815,0.8191899,1.1062702,-0.7031501,1.0548944,0.008648813,-0.99307466,0.6413455,0.01635623,-0.9521503,0.83427596,1.5140653,-0.8732914,0.90171057,1.2943501,-1.0051306,0.7477472,1.2942774,-0.9045398,0.81603724,1.655422,-0.7902236,1.0051149,1.2823006,-1.0903401,0.6294422,1.3188086,-0.69772375,1.1417264,1.0681586,-1.2004008,0.5572058,1.059536,-0.5508088,1.1951668,0.9470319,-1.2492838,0.36873,0.9410073,-0.50277805,1.2058069,0.895194,-1.2632629,0.30998152,0.89513606
-0.92547464,0.8449226,0.94740295,-0.8589921,0.9158529,0.9064728,-0.97677153,0.7849078,0.90038806,-0.9255671,0.8395996,0.99220204,-0.8306084,1.0215244,0.4668246,-1.0610194,0.7175009,0.49422655,-0.8957464,0.8159778,1.0555384,-0.86018,1.0395066,0.063632905,-1.0723093,0.7489645,0.07950562,-0.9134501,0.8185057,1.106247,-0.70339084,1.0540189,0.008921862,-0.9930859,0.6405761,0.016503334,-0.952327,0.8340062,1.5140066,-0.8734036,0.901254,1.2942575,-1.0051458,0.7472075,1.2942864,-0.90549815,0.81623113,1.6556832,-0.790589,1.0046142,1.2802473,-1.0903348,0.62842405,1.316463,-0.7072294,1.1302973,1.0559024,-1.1912717,0.5709034,1.049898,-0.56633604,1.1748029,0.9244494,-1.2298936,0.38855225,0.91868025,-0.52169436,1.1808783,0.86897373,-1.2399309,0.3326748,0.8684017
-0.9254591,0.84426624,0.9473705,-0.8589157,0.9151397,0.90644085,-0.9768442,0.78432906,0.9003531,-0.92553735,0.83892417,0.99216735,-0.8305381,1.020728,0.4667722,-1.0610571,0.7167224,0.4942174,-0.8957189,0.815354,1.055524,-0.86041665,1.0387478,0.06360477,-1.0723424,0.7482836,0.079503655,-0.9134118,0.81786585,1.1062372,-0.70351243,1.0531926,0.009206295,-0.99307024,0.63983023,0.016674936,-0.95250297,0.83375686,1.5139613,-0.8734877,0.9008124,1.2941865,-1.0051818,0.7467248,1.2942998,-0.9065549,0.8164402,1.6559826,-0.7908782,1.0040913,1.2784691,-1.0903084,0.62749255,1.3141903,-0.71710455,1.11837,1.0448593,-1.1815934,0.58442795,1.0414885,-0.5832341,1.1543169,0.90379876,-1.2101252,0.40937936,0.8982907,-0.5423609,1.1562487,0.84520704,-1.2163463,0.35683602,0.84396327
-0.92545444,0.84360784,0.947357,-0.8588767,0.91443694,0.9064063,-0.9769077,0.78371704,0.900355,-0.9255153,0.8382589,0.99215305,-0.83043116,1.0199634,0.4667272,-1.0610694,0.7159378,0.49423745,-0.8956617,0.8147783,1.0555264,-0.8605604,1.0380641,0.06358206,-1.0723673,0.7476454,0.079535246,-0.9133539,0.8173008,1.1062393,-0.70354354,1.0524573,0.009496033,-0.9930499,0.63913476,0.016862571,-0.952683,0.8334955,1.5139287,-0.8735252,0.9003763,1.2941518,-1.0052485,0.7463137,1.2942992,-0.9077426,0.81663233,1.6563264,-0.7910531,1.0035324,1.2769737,-1.090291,0.6266665,1.3119286,-0.7272463,1.1061873,1.0351756,-1.1716752,0.59755063,1.034291,-0.6012168,1.1339263,0.8853134,-1.1902987,0.43082184,0.8799654,-0.56439286,1.1321803,0.8240901,-1.1927667,0.38202232,0.82196987
-0.92548186,0.8429908,0.94736576,-0.85889924,0.9137919,0.90637463,-0.97698843,0.7831212,0.900395,-0.925518,0.8376421,0.99216187,-0.8303259,1.019263,0.46669048,-1.0610379,0.7151545,0.4942856,-0.8955886,0.8142811,1.0555437,-0.8606402,1.0374775,0.0635643,-1.072393,0.74706763,0.07960075,-0.9132777,0.8168312,1.1062562,-0.70351446,1.0518336,0.009785533,-0.9930372,0.6385009,0.01707387,-0.9528638,0.83322287,1.5139129,-0.87351424,0.89995664,1.2941605,-1.0053461,0.74598694,1.294285,-0.9090514,0.8167992,1.6567129,-0.79110277,1.002949,1.2757535,-1.0902736,0.6259524,1.3096976,-0.73744863,1.0940655,1.026967,-1.1618718,0.61001205,1.0283201,-0.61984754,1.113875,0.86920416,-1.1707342,0.45238793,0.86388826,-0.58727145,1.1088736,0.80579185,-1.1694841,0.40768176,0.80264485
-0.92647445,0.8426357,0.94802046,-0.8591832,0.91249937,0.9065805,-0.97745234,0.78195274,0.9015192,-0.92714095,0.8381646,0.9929077,-0.8310889,1.0215539,0.4677405,-1.0592716,0.71515137,0.49476144,-0.8954515,0.8124521,1.0544983,-0.85966855,1.0387483,0.06444287,-1.0727164,0.7465019,0.080096185,-0.9140804,0.81595886,1.1048157,-0.7032741,1.052988,0.008543372,-0.99356264,0.6379192,0.017341495,-0.95318574,0.8351325,1.5123973,-0.8732407,0.89970136,1.2922144,-1.0068128,0.7472428,1.2933074,-0.91291904,0.81986266,1.6563644,-0.79024255,1.0021966,1.2736692,-1.0926456,0.6275486,1.3061328,-0.74722636,1.0844799,1.0197898,-1.1526533,0.6268586,1.0216116,-0.63905174,1.0959164,0.8546262,-1.1531401,0.47754592,0.84936994,-0.6083845,1.0890174,0.7904448,-1.1467896,0.4384647,0.7846915
-0.9263832,0.8425376,0.9477929,-0.8591223,0.91234803,0.90621436,-0.9774382,0.7818344,0.9014027,-0.9269948,0.8381016,0.9926844,-0.8307816,1.0214411,0.46739978,-1.0591323,0.714789,0.49466002,-0.89517695,0.8122709,1.0541593,-0.8592869,1.0387659,0.06410247,-1.0726823,0.7464207,0.08001953,-0.91390944,0.8159054,1.1044291,-0.7028271,1.0529664,0.008375943,-0.99347,0.6377095,0.017561853,-0.95343375,0.8348059,1.5119832,-0.87314117,0.89942694,1.291942,-1.0069611,0.7471841,1.2927616,-0.9141269,0.8197304,1.6562357,-0.7899635,1.001509,1.2719767,-1.0925,0.6270825,1.3035883,-0.75626224,1.0736309,1.013639,-1.1435475,0.63744557,1.0175105,-0.6571035,1.077316,0.8425673,-1.134418,0.49787378,0.83751595,-0.63036394,1.0678709,0.7769692,-1.12486,0.46305513,0.77082807
-0.92638177,0.8424671,0.947674,-0.8591485,0.9122498,0.9060041,-0.97750676,0.7817686,0.9013548,-0.9269435,0.8380408,0.9925671,-0.8305842,1.0214261,0.46722475,-1.0590531,0.71447444,0.49462357,-0.89500695,0.81215924,1.0539589,-0.8590473,1.0387644,0.06392509,-1.0727359,0.7463548,0.08000654,-0.91379845,0.81589234,1.1041995,-0.7025162,1.0529221,0.00838846,-0.9935036,0.63758194,0.017682016,-0.9537383,0.83444846,1.5117288,-0.87313336,0.89918584,1.2918363,-1.0071332,0.7471001,1.2923658,-0.91532737,0.8195448,1.6562405,-0.78972834,1.0008119,1.2705373,-1.0922147,0.6265185,1.3012943,-0.76448905,1.0639193,1.0088961,-1.1356708,0.6465073,1.0144742,-0.67400235,1.0600992,0.8330862,-1.1173267,0.5165646,0.8280872,-0.65075195,1.048348,0.766538,-1.1048677,0.48573405,0.75993145
-0.92640674,0.84247273,0.9476139,-0.8592043,0.91224444,0.905876,-0.9775918,0.7817856,0.9013462,-0.9269221,0.83804476,0.9925074,-0.83044416,1.0214782,0.4671237,-1.0589379,0.7142066,0.49462208,-0.8948874,0.81211525,1.0538279,-0.85884374,1.0387559,0.063816905,-1.0727417,0.74623525,0.08002049,-0.9137237,0.81592095,1.1040462,-0.7022595,1.052859,0.008416176,-0.99349624,0.63740605,0.017811,-0.9540025,0.8340518,1.5115613,-0.8731686,0.8989821,1.2918097,-1.0072627,0.74697864,1.2920562,-0.916371,0.8192422,1.6562874,-0.78948534,1.0001231,1.269326,-1.0917203,0.6258496,1.2993453,-0.7718955,1.0554898,1.0053169,-1.1290066,0.6543614,1.0123774,-0.6894739,1.0443892,0.82588714,-1.1019678,0.533616,0.8209325,-0.6690653,1.0305507,0.7588102,-1.0869114,0.50635,0.7517889
-0.9263886,0.842563,0.9475767,-0.85920656,0.9123338,0.9058045,-0.97759986,0.7818781,0.90133494,-0.9268802,0.83813405,0.9924704,-0.83031523,1.0216212,0.46707425,-1.0587769,0.7140441,0.49461946,-0.8947734,0.8121357,1.0537239,-0.8586416,1.0387866,0.06375754,-1.0726789,0.74609506,0.08002281,-0.91365504,0.8159941,1.1039213,-0.70202696,1.0528221,0.008425593,-0.99342054,0.6372037,0.017938673,-0.95416063,0.8336188,1.511436,-0.87320143,0.89881957,1.2918106,-1.0073018,0.74682146,1.2917929,-0.9171995,0.8188445,1.6563385,-0.7891605,0.99941707,1.2682487,-1.0909702,0.62507296,1.297742,-0.7784507,1.048417,1.0026174,-1.1234564,0.6611035,1.0110363,-0.70336664,1.0301917,0.82056844,-1.0884017,0.54901564,0.8156669,-0.6850302,1.0144515,0.7533126,-1.0710853,0.5248118,0.7459153
-0.92628545,0.84271663,0.9475467,-0.85909784,0.91248924,0.90578645,-0.97746545,0.7820109,0.90129775,-0.92679584,0.83829886,0.9924413,-0.8301741,1.0218707,0.46708176,-1.0585619,0.71403146,0.49459052,-0.89463997,0.81220126,1.0536269,-0.85843027,1.0388992,0.06375432,-1.0725583,0.74598974,0.07998985,-0.9135735,0.81610215,1.1038014,-0.7018072,1.0528592,0.008427024,-0.9932839,0.6370289,0.018048227,-0.95417356,0.8331582,1.511331,-0.8731898,0.8986862,1.291812,-1.0072365,0.746641,1.2915585,-0.91780853,0.81839824,1.6563857,-0.78867674,0.9986408,1.2672248,-1.0899732,0.62421083,1.2964544,-0.7841509,1.0426799,1.0005494,-1.1188624,0.6668203,1.0102663,-0.7156873,1.0174042,0.8167413,-1.0765826,0.56289643,0.8118376,-0.69866073,0.9999087,0.7495748,-1.0573659,0.5412807,0.7417345
-0.92610437,0.84289557,0.9475346,-0.85887325,0.9126645,0.90583825,-0.97718996,0.7821438,0.9012419,-0.92668515,0.83850574,0.9924311,-0.8300165,1.022223,0.46717328,-1.0583014,0.71417946,0.4945351,-0.894491,0.81228256,1.0535429,-0.8582086,1.039112,0.06383544,-1.07242,0.7459769,0.07992625,-0.91348165,0.8162256,1.1036924,-0.7015917,1.0529951,0.008471668,-0.99312854,0.63694245,0.018136263,-0.95403904,0.8326727,1.5112512,-0.8731097,0.8985535,1.2918179,-1.0070925,0.74645245,1.2913598,-0.918235,0.8179444,1.6564486,-0.78800124,0.99775225,1.2662432,-1.0888164,0.6233145,1.2954525,-0.7890292,1.0381556,0.9989564,-1.1150801,0.6716468,1.0099214,-0.7265467,1.0059184,0.81410974,-1.0663795,0.5755179,0.8090503,-0.7102002,0.98678553,0.74722135,-1.0456187,0.5561408,0.73873335
-0.9258963,0.8430657,0.9475679,-0.8585811,0.9128201,0.90598303,-0.9768453,0.7822586,0.90119725,-0.9265897,0.8387138,0.99246645,-0.8298453,1.0226464,0.46737716,-1.0580319,0.71445996,0.49447775,-0.89435637,0.8123547,1.053499,-0.8579728,1.0394068,0.064029515,-1.0723292,0.7460947,0.079862595,-0.91340065,0.8163427,1.1036246,-0.70136267,1.0532161,0.008627951,-0.9930286,0.636991,0.018206596,-0.9537947,0.8321493,1.511225,-0.87296504,0.8983842,1.2918615,-1.0069242,0.7462629,1.2912213,-0.9185354,0.817494,1.656563,-0.787178,0.99675804,1.2653837,-1.0876575,0.62245476,1.2947072,-0.79311895,1.0346632,0.9977952,-1.1120306,0.67575943,1.0098945,-0.7360353,0.99577874,0.81248194,-1.0576472,0.5871421,0.80703706,-0.7199527,0.9751302,0.7459814,-1.0356587,0.56981826,0.7365576
-0.92572284,0.84321374,0.94766814,-0.85829395,0.91294515,0.9062292,-0.97653186,0.7823693,0.901193,-0.92654586,0.8388934,0.99256754,-0.8296595,1.0230787,0.46769372,-1.057809,0.7148138,0.49445117,-0.8942715,0.81240976,1.0535244,-0.8577113,1.0397314,0.0643363,-1.072351,0.7463409,0.07983625,-0.91335356,0.8164366,1.1036326,-0.70109415,1.0534701,0.00893718,-0.99306077,0.63718444,0.01826024,-0.9535093,0.8315603,1.5112824,-0.87278616,0.89814544,1.2919858,-1.0067898,0.74606436,1.2911632,-0.9187663,0.8170262,1.6567569,-0.7863153,0.9957195,1.2647829,-1.0866764,0.62169564,1.2941712,-0.7963815,1.0320436,0.9970985,-1.1096947,0.679318,1.0100875,-0.7440873,0.9872757,0.81169975,-1.0503005,0.5978586,0.8056408,-0.72807825,0.96527636,0.7456159,-1.0273368,0.5825098,0.7350147
-0.9256205,0.84334916,0.94782907,-0.85807174,0.91305995,0.906551,-0.976321,0.78250545,0.90123457,-0.92656016,0.83903754,0.99272704,-0.82945114,1.0234426,0.46807724,-1.0576783,0.7151672,0.49447274,-0.89425516,0.81245637,1.0536252,-0.85741174,1.0400188,0.06471038,-1.0725114,0.7466688,0.07986629,-0.913348,0.8164968,1.1037282,-0.70076585,1.0536875,0.009374917,-0.9932584,0.6374849,0.018291354,-0.95326334,0.83088034,1.5114285,-0.8726172,0.89782214,1.292212,-1.0067278,0.7458366,1.2911787,-0.9189756,0.81651604,1.6570277,-0.78552854,0.99471354,1.2645438,-1.0859976,0.6210642,1.2937597,-0.7986363,1.0302204,0.99688137,-1.1080722,0.6823772,1.0103745,-0.75040746,0.98086196,0.8115457,-1.0443457,0.6074495,0.8047377,-0.73444676,0.95773953,0.7458347,-1.0205939,0.59396267,0.7339922
-0.92559147,0.8434879,0.94800735,-0.8579478,0.9131968,0.9068817,-0.9762274,0.7826811,0.9012947,-0.92661256,0.8391561,0.9929016,-0.8292082,1.023675,0.4684398,-1.0576475,0.7154458,0.49452844,-0.89430255,0.81250477,1.0537665,-0.8570684,1.0402118,0.06506437,-1.0727694,0.7470009,0.079936445,-0.91337407,0.8165138,1.10388,-0.70037687,1.0538088,0.009840727,-0.9935763,0.63781434,0.01828897,-0.9531325,0.8301138,1.5116225,-0.8725024,0.8974226,1.2925127,-1.0067525,0.7455622,1.2912211,-0.91921467,0.8159765,1.6573305,-0.7848755,0.9937698,1.2646441,-1.0856347,0.620536,1.2933533,-0.79955083,1.029182,0.9970506,-1.1071641,0.6847995,1.0105805,-0.7545124,0.9768846,0.8117182,-1.03984,0.61536753,0.8041626,-0.73863494,0.95290697,0.74629414,-1.01543,0.6034421,0.73336077
-0.92562234,0.8436299,0.9481325,-0.8579383,0.91336906,0.90712476,-0.9762269,0.7828709,0.90132385,-0.9266801,0.8392574,0.99302197,-0.8289154,1.0237519,0.46867746,-1.0576792,0.7155854,0.49457228,-0.8943942,0.81254864,1.0538745,-0.85668355,1.0402805,0.06529528,-1.0730233,0.7472524,0.079997,-0.91341615,0.81647265,1.1040137,-0.6999452,1.0538026,0.010186255,-0.9938982,0.63807714,0.0182423,-0.95317256,0.829317,1.511781,-0.87247133,0.8969743,1.2928045,-1.0068682,0.7452467,1.2912139,-0.91954726,0.8154832,1.6575859,-0.7843185,0.9928323,1.2649078,-1.0854903,0.6200491,1.2928317,-0.7987382,1.0288811,0.9973853,-1.1069947,0.68622994,1.0104995,-0.75587523,0.9752676,0.81191313,-1.0367767,0.62085646,0.8037208,-0.74008906,0.95068973,0.74669,-1.0117584,0.60994124,0.7329683
-0.92570436,0.8437553,0.94813216,-0.8580518,0.9135641,0.90719104,-0.976286,0.78302217,0.901265,-0.9267578,0.8393372,0.99301726,-0.82857645,1.0236905,0.4687095,-1.0577182,0.7155426,0.49454165,-0.89450943,0.8125643,1.0538614,-0.8562751,1.0402248,0.065322876,-1.0731641,0.7473579,0.079981565,-0.9134656,0.8163584,1.1040355,-0.69950604,1.0536711,0.010282695,-0.99409705,0.6381911,0.018137574,-0.95342594,0.82857025,1.5118022,-0.8725437,0.89651006,1.2929801,-1.0070853,0.74491453,1.2910688,-0.92006564,0.81515104,1.6577067,-0.78375643,0.9917774,1.2650721,-1.085418,0.6195296,1.2921225,-0.79591024,1.0291269,0.99761564,-1.1076194,0.68613124,1.0099434,-0.75415635,0.9753482,0.81193846,-1.0349126,0.62314886,0.8032827,-0.7383126,0.9503159,0.74690235,-1.0092148,0.6124847,0.7327359
-0.92583907,0.8438414,0.94795984,-0.8582903,0.91375226,0.9070215,-0.9763886,0.7830879,0.9010845,-0.9268561,0.8393897,0.99284244,-0.8281982,1.0235467,0.46849868,-1.0577174,0.71531725,0.49438885,-0.89463705,0.8125261,1.0536622,-0.8558645,1.0400774,0.06510973,-1.0731267,0.7472954,0.079839945,-0.9135307,0.8161698,1.103871,-0.6990919,1.0534497,0.010061502,-0.99409264,0.6381251,0.017959952,-0.95389855,0.827978,1.5116094,-0.87271553,0.8960687,1.2929457,-1.0074223,0.744624,1.2907289,-0.92082834,0.81508374,1.6576273,-0.78307,0.9904908,1.264909,-1.085282,0.61894155,1.2912515,-0.791075,1.0295705,0.9975434,-1.109124,0.6840303,1.0088533,-0.74929714,0.975989,0.81181455,-1.0336905,0.6217433,0.8029605,-0.7331365,0.9505048,0.7470324,-1.0070167,0.6104903,0.73286885
-0.9260306,0.8438917,0.9476194,-0.858631,0.91391784,0.90663224,-0.976538,0.7830771,0.9007779,-0.92699325,0.8394239,0.9925016,-0.8278124,1.0233778,0.46807623,-1.057673,0.7149681,0.4941,-0.8947789,0.81244045,1.0532707,-0.85548264,1.0398784,0.0646863,-1.0729169,0.7470888,0.07955599,-0.91362333,0.8159388,1.1035085,-0.6987331,1.0531842,0.009556472,-0.99388725,0.63790315,0.017697632,-0.9545561,0.8276309,1.5111938,-0.87295926,0.895695,1.292676,-1.0078884,0.74445236,1.290201,-0.92181915,0.8153273,1.6573377,-0.78217804,0.98893917,1.2643529,-1.0850166,0.6183187,1.2903663,-0.78460735,1.029789,0.99714315,-1.1115751,0.67973745,1.0073891,-0.74157107,0.9758921,0.81179327,-1.0322558,0.6165104,0.80325073,-0.7247524,0.94985473,0.7473998,-1.0040293,0.60391414,0.73400074
